sample_index,class_key,project,repo_id,focal_class,focal_path,module,scope_key,build_tool,java_version,complexity_half,nloc,token_count,method_count,public_method_count,max_method_cc,sum_method_cc,avg_method_cc,selection_rank_in_repo,original_manifest_index,split_name,arm,generator,prompt,compilation,fail_stage,failure_owner,failure_owner_note,failure_artifact,failure_detail,branch_coverage,line_coverage,method_coverage,mutation_coverage,strict_branch_coverage,strict_line_coverage,strict_method_coverage,strict_mutation_coverage,source_run_id,source_run_sample_index
243,61565876:injector/src/main/java/ch/jalu/injector/injectorimpl.java,61565876,61565876,InjectorImpl,injector/src/main/java/ch/jalu/injector/InjectorImpl.java,injector,maven:injector,Maven,1.8,higher_complexity_half,200,1398,18,10,8,48,2.6666666666666665,5,243,remaining240,evosuite,evosuite,-,0,generated_test_compile_failed,generator_output,Generated test của arm này sai/không tương thích nên compilation=0 và strict metrics=0.,output\61565876\TestClasses_61565876_evosuite.mavenfailed,"The following compilation errors were encountered during the Maven build: - - /D:/A_ThucNghiem/scripts_v2/workspaces/20260724_022225_resume240/119_61565876_0d84927d/compiledrepos/61565876/injector/src/test/java/ch/jalu/injector/InjectorImpl_RBL4_0d84927dTest.java:[4,32] cannot find symbol - symbol: class InjectorConfig - location: package ch.jalu.injector.context - /D:/A_ThucNghiem/scripts_v2/workspaces/20260724_022225_resume240/119_61565876_0d84927d/compiledrepos/61565876/injector/src/test/java/ch/jalu/injector/InjectorImpl_RBL4_0d84927dTest.java:[92,20] class ch.jalu.injector.InjectorImpl_RBL4_0d84927dTest is already defined in package ch.jalu.injector - /D:/A_ThucNghiem/scripts_v2/workspaces/20260724_022225_resume240/119_61565876_0d84927d/compiledrepos/61565876/injector/src/test/java/ch/jalu/injector/InjectorImpl_RBL4_0d84927dTest.java:[95,20] class ch.jalu.injector.InjectorImpl_RBL4_0d84927dTest.InjectorImpl_RBL4_0d84927dTest is already defined in class ch.jalu.injector.InjectorImpl_RBL4_0d84927dTest - /D:/A_ThucNghiem/scripts_v2/workspaces/20260724_022225_resume240/119_61565876_0d84927d/compiledrepos/61565876/injector/src/test/java/ch/jalu/injector/InjectorImpl_RBL4_0d84927dTe",,,,,0.0,0.0,0.0,0.0,20260724_022225_resume240,119
244,98410891:core/src/main/java/com/softavail/commsrouter/api/service/skillvalidator.java,98410891,98410891,SkillValidator,core/src/main/java/com/softavail/commsrouter/api/service/SkillValidator.java,core,maven:core,Maven,1.8,higher_complexity_half,209,1513,25,16,8,53,2.12,9,244,remaining240,gpt,gpt-4o-mini-2024-07-18,rbl4-zero-shot,0,generated_test_compile_failed,generator_output,Generated test của arm này sai/không tương thích nên compilation=0 và strict metrics=0.,output\98410891\TestClasses_98410891_gpt-4o-mini-2024-07-18_rbl4-zero-shot.mavenfailed,"The following compilation errors were encountered during the Maven build: - - /D:/A_ThucNghiem/scripts_v2/workspaces/20260724_022225_resume240/230_98410891_cb7f3212/compiledrepos/98410891/core/src/test/java/com/softavail/commsrouter/api/service/SkillValidator_RBL4_cb7f3212Test.java:[36,74] constructor NotFoundException in class com.softavail.commsrouter.api.exception.NotFoundException cannot be applied to given types; - required: java.lang.String - found: no arguments - reason: actual and formal argument lists differ in length - /D:/A_ThucNghiem/scripts_v2/workspaces/20260724_022225_resume240/230_98410891_cb7f3212/compiledrepos/98410891/core/src/test/java/com/softavail/commsrouter/api/service/SkillValidator_RBL4_cb7f3212Test.java:[50,37] constructor ArrayOfStringsAttributeValueDto in class com.softavail.commsrouter.api.dto.model.attribute.ArrayOfStringsAttributeValueDto cannot be applied to given types; - required: no arguments - found: java.lang.String[] - reason: actual and formal argument lists differ in length - /D:/A_ThucNghiem/scripts_v2/workspaces/20260724_022225_resume240/230_98410891_cb7f3212/compiledrepos/98410891/core/src/test/java/com/softavail/commsrouter/api/service/S",,,,,0.0,0.0,0.0,0.0,20260724_022225_resume240,230
245,9884445:minnal-jaxrs/minnal-instrumentation-jaxrs/src/main/java/org/minnal/instrument/entity/entitynode.java,9884445,9884445,EntityNode,minnal-jaxrs/minnal-instrumentation-jaxrs/src/main/java/org/minnal/instrument/entity/EntityNode.java,minnal-jaxrs/minnal-instrumentation-jaxrs,maven:minnal-jaxrs/minnal-instrumentation-jaxrs,Maven,1.7,higher_complexity_half,275,1996,31,18,8,65,2.096774193548387,2,245,pilot60,gpt,gpt-4o-mini-2024-07-18,rbl4-zero-shot,0,generated_test_compile_failed,generator_output,Generated test của arm này sai/không tương thích nên compilation=0 và strict metrics=0.,output\9884445\TestClasses_9884445_gpt-4o-mini-2024-07-18_rbl4-zero-shot.mavenfailed,"Initializing ExecutionManager... Loaded prompts: {'rbl4-zero-shot': [{'role': 'system', 'content': 'You are provided with Java class. Create a test class that fully tests the proposed Java class using the project information for imports. Reply with code only, do not add other text that is not code.'}, {'role': 'user', 'content': 'The project uses {{testing_framework}} and Java {{java_version}} and Java class is:\n<code>\n{{focal_class}}\n</code>'}]} Loaded agents: {'evosuite': {}, 'gpt-4o-mini-2024-07-18': {'temperature': 0, 'top_p': 1, 'max_tokens': 2048, 'frequency_penalty': 0, 'presence_penalty': 0}} Fetching agents list... Fetching prompts list... Starting to generate files At least 0 projects are compatible for evosuite execution! ------------------------------------------------------------------- PROCESSING PROJECT: '9884445' ---- Processing project: 9884445, module: minnal-jaxrs/minnal-instrumentation-jaxrs [RBL4] requested=1.7 selected_jdk=8 java_home=C:\Program Files\Java\jdk1.8.0_172 9884445_minnal-jaxrs/minnal-instrumentation-jaxrs is a Maven project ---- STARTING evosuite test typ --//loading evosuite generation..// An error accored while trying to run the evosuite gene",,,,,0.0,0.0,0.0,0.0,pilot60_resume_20260724_083102,59
245,9884445:minnal-jaxrs/minnal-instrumentation-jaxrs/src/main/java/org/minnal/instrument/entity/entitynode.java,9884445,9884445,EntityNode,minnal-jaxrs/minnal-instrumentation-jaxrs/src/main/java/org/minnal/instrument/entity/EntityNode.java,minnal-jaxrs/minnal-instrumentation-jaxrs,maven:minnal-jaxrs/minnal-instrumentation-jaxrs,Maven,1.7,higher_complexity_half,275,1996,31,18,8,65,2.096774193548387,2,245,pilot60,evosuite,evosuite,-,0,agone_runtime_failed,agonetest_harness,AgoneTest/RBL4 runner chưa đo/trích xuất được metric rõ ràng; không quy trực tiếp cho năng lực sinh test.,output\9884445\TestClasses_9884445_evosuite.failed,"Initializing ExecutionManager... Loaded prompts: {'rbl4-zero-shot': [{'role': 'system', 'content': 'You are provided with Java class. Create a test class that fully tests the proposed Java class using the project information for imports. Reply with code only, do not add other text that is not code.'}, {'role': 'user', 'content': 'The project uses {{testing_framework}} and Java {{java_version}} and Java class is:\n<code>\n{{focal_class}}\n</code>'}]} Loaded agents: {'evosuite': {}, 'gpt-4o-mini-2024-07-18': {'temperature': 0, 'top_p': 1, 'max_tokens': 2048, 'frequency_penalty': 0, 'presence_penalty': 0}} Fetching agents list... Fetching prompts list... Starting to generate files At least 0 projects are compatible for evosuite execution! ------------------------------------------------------------------- PROCESSING PROJECT: '9884445' ---- Processing project: 9884445, module: minnal-jaxrs/minnal-instrumentation-jaxrs [RBL4] requested=1.7 selected_jdk=8 java_home=C:\Program Files\Java\jdk1.8.0_172 9884445_minnal-jaxrs/minnal-instrumentation-jaxrs is a Maven project ---- STARTING evosuite test typ --//loading evosuite generation..// An error accored while trying to run the evosuite gene",,,,,0.0,0.0,0.0,0.0,pilot60_resume_20260724_083102,59
246,46396068:hbase0.98/hbase-common-0.98/src/main/java/com/kakao/hbase/common/util/util.java,46396068,46396068,Util,hbase0.98/hbase-common-0.98/src/main/java/com/kakao/hbase/common/util/Util.java,hbase0.98/hbase-common-0.98,maven:hbase0.98/hbase-common-0.98,Maven,1.8,higher_complexity_half,219,1790,24,21,8,68,2.833333333333333,6,246,remaining240,gpt,gpt-4o-mini-2024-07-18,rbl4-zero-shot,0,generated_test_compile_failed,generator_output,Generated test của arm này sai/không tương thích nên compilation=0 và strict metrics=0.,output\46396068\TestClasses_46396068_gpt-4o-mini-2024-07-18_rbl4-zero-shot.mavenfailed,"The following compilation errors were encountered during the Maven build: - - /D:/A_ThucNghiem/scripts_v2/workspaces/20260724_022225_resume240/070_46396068_ac867cd2/compiledrepos/46396068/hbase0.98/hbase-common-0.98/src/test/java/com/kakao/hbase/common/util/Util_RBL4_ac867cd2Test.java:[13,19] package org.mockito does not exist - /D:/A_ThucNghiem/scripts_v2/workspaces/20260724_022225_resume240/070_46396068_ac867cd2/compiledrepos/46396068/hbase0.98/hbase-common-0.98/src/test/java/com/kakao/hbase/common/util/Util_RBL4_ac867cd2Test.java:[20,26] package org.mockito does not exist - /D:/A_ThucNghiem/scripts_v2/workspaces/20260724_022225_resume240/070_46396068_ac867cd2/compiledrepos/46396068/hbase0.98/hbase-common-0.98/src/test/java/com/kakao/hbase/common/util/Util_RBL4_ac867cd2Test.java:[28,17] cannot find symbol - symbol: variable Mockito - location: class com.kakao.hbase.common.util.Util_RBL4_ac867cd2Test - /D:/A_ThucNghiem/scripts_v2/workspaces/20260724_022225_resume240/070_46396068_ac867cd2/compiledrepos/46396068/hbase0.98/hbase-common-0.98/src/test/java/com/kakao/hbase/common/util/Util_RBL4_ac867cd2Test.java:[29,16] cannot find symbol - symbol: variable Mockito - location: class com",,,,,0.0,0.0,0.0,0.0,20260724_022225_resume240,70
248,3713233:core/src/main/java/org/junithelper/command/forcejunitversion3command.java,3713233,3713233,ForceJUnitVersion3Command,core/src/main/java/org/junithelper/command/ForceJUnitVersion3Command.java,core,maven:core,Maven,1.6,higher_complexity_half,60,494,2,1,9,10,5.0,9,248,remaining240,gpt,gpt-4o-mini-2024-07-18,rbl4-zero-shot,0,generated_test_compile_failed,generator_output,Generated test của arm này sai/không tương thích nên compilation=0 và strict metrics=0.,output\3713233\TestClasses_3713233_gpt-4o-mini-2024-07-18_rbl4-zero-shot.mavenfailed,"The following compilation errors were encountered during the Maven build: - - /D:/A_ThucNghiem/scripts_v2/workspaces/20260724_022225_resume240/005_3713233_87a370f3/compiledrepos/3713233/core/src/test/java/org/junithelper/command/ForceJUnitVersion3Command_RBL4_87a370f3Test.java:[22,22] cannot find symbol - symbol: variable JUnitVersion - location: class org.junithelper.command.ForceJUnitVersion3Command_RBL4_87a370f3Test - /D:/A_ThucNghiem/scripts_v2/workspaces/20260724_022225_resume240/005_3713233_87a370f3/compiledrepos/3713233/core/src/test/java/org/junithelper/command/ForceJUnitVersion3Command_RBL4_87a370f3Test.java:[29,22] cannot find symbol - symbol: variable JUnitVersion - location: class org.junithelper.command.ForceJUnitVersion3Command_RBL4_87a370f3Test - /D:/A_ThucNghiem/scripts_v2/workspaces/20260724_022225_resume240/005_3713233_87a370f3/compiledrepos/3713233/core/src/test/java/org/junithelper/command/ForceJUnitVersion3Command_RBL4_87a370f3Test.java:[34,45] ForceJUnitVersion3Command() has private access in org.junithelper.command.ForceJUnitVersion3Command - /D:/A_ThucNghiem/scripts_v2/workspaces/20260724_022225_resume240/005_3713233_87a370f3/compiledrepos/3713233/core/src/t",,,,,0.0,0.0,0.0,0.0,20260724_022225_resume240,5
249,39195736:jproperties-checks/src/main/java/org/sonar/jproperties/checks/generic/separatorconventioncheck.java,39195736,39195736,SeparatorConventionCheck,jproperties-checks/src/main/java/org/sonar/jproperties/checks/generic/SeparatorConventionCheck.java,jproperties-checks,maven:jproperties-checks,Maven,1.8,higher_complexity_half,74,554,5,3,9,15,3.0,2,249,pilot60,gpt,gpt-4o-mini-2024-07-18,rbl4-zero-shot,0,generated_test_compile_failed,generator_output,Generated test của arm này sai/không tương thích nên compilation=0 và strict metrics=0.,output\39195736\TestClasses_39195736_gpt-4o-mini-2024-07-18_rbl4-zero-shot.mavenfailed,"Initializing ExecutionManager... Loaded prompts: {'rbl4-zero-shot': [{'role': 'system', 'content': 'You are provided with Java class. Create a test class that fully tests the proposed Java class using the project information for imports. Reply with code only, do not add other text that is not code.'}, {'role': 'user', 'content': 'The project uses {{testing_framework}} and Java {{java_version}} and Java class is:\n<code>\n{{focal_class}}\n</code>'}]} Loaded agents: {'evosuite': {}, 'gpt-4o-mini-2024-07-18': {'temperature': 0, 'top_p': 1, 'max_tokens': 2048, 'frequency_penalty': 0, 'presence_penalty': 0}} Fetching agents list... Fetching prompts list... Starting to generate files At least 1 projects are compatible for evosuite execution! ------------------------------------------------------------------- PROCESSING PROJECT: '39195736' ---- Processing project: 39195736, module: jproperties-checks [RBL4] requested=1.8 selected_jdk=8 java_home=C:\Program Files\Java\jdk1.8.0_172 39195736_jproperties-checks is a Maven project ---- STARTING evosuite test typ --//loading evosuite generation..// Evosuite generation performed correctly for the SeparatorConventionCheck class --//loading maven ",,,,,0.0,0.0,0.0,0.0,pilot60_resume_20260724_083102,5
249,39195736:jproperties-checks/src/main/java/org/sonar/jproperties/checks/generic/separatorconventioncheck.java,39195736,39195736,SeparatorConventionCheck,jproperties-checks/src/main/java/org/sonar/jproperties/checks/generic/SeparatorConventionCheck.java,jproperties-checks,maven:jproperties-checks,Maven,1.8,higher_complexity_half,74,554,5,3,9,15,3.0,2,249,pilot60,evosuite,evosuite,-,0,agone_runtime_failed,agonetest_harness,AgoneTest/RBL4 runner chưa đo/trích xuất được metric rõ ràng; không quy trực tiếp cho năng lực sinh test.,output\39195736\TestClasses_39195736_evosuite.failed,"Initializing ExecutionManager... Loaded prompts: {'rbl4-zero-shot': [{'role': 'system', 'content': 'You are provided with Java class. Create a test class that fully tests the proposed Java class using the project information for imports. Reply with code only, do not add other text that is not code.'}, {'role': 'user', 'content': 'The project uses {{testing_framework}} and Java {{java_version}} and Java class is:\n<code>\n{{focal_class}}\n</code>'}]} Loaded agents: {'evosuite': {}, 'gpt-4o-mini-2024-07-18': {'temperature': 0, 'top_p': 1, 'max_tokens': 2048, 'frequency_penalty': 0, 'presence_penalty': 0}} Fetching agents list... Fetching prompts list... Starting to generate files At least 1 projects are compatible for evosuite execution! ------------------------------------------------------------------- PROCESSING PROJECT: '39195736' ---- Processing project: 39195736, module: jproperties-checks [RBL4] requested=1.8 selected_jdk=8 java_home=C:\Program Files\Java\jdk1.8.0_172 39195736_jproperties-checks is a Maven project ---- STARTING evosuite test typ --//loading evosuite generation..// Evosuite generation performed correctly for the SeparatorConventionCheck class --//loading maven ",,,,,0.0,0.0,0.0,0.0,pilot60_resume_20260724_083102,5
250,6944525:d2/src/main/java/com/linkedin/d2/balancer/strategies/relative/clientselector.java,6944525,6944525,ClientSelector,d2/src/main/java/com/linkedin/d2/balancer/strategies/relative/ClientSelector.java,d2,gradle:d2,Gradle,1.8,higher_complexity_half,104,632,6,2,9,17,2.833333333333333,9,250,remaining240,gpt,gpt-4o-mini-2024-07-18,rbl4-zero-shot,0,jacoco_failed,agonetest_harness,AgoneTest/RBL4 runner chưa đo/trích xuất được metric rõ ràng; không quy trực tiếp cho năng lực sinh test.,output\6944525\TestClasses_6944525_gpt-4o-mini-2024-07-18_rbl4-zero-shot.gradlefailed,"cwd=D:\A_ThucNghiem\scripts_v2\workspaces\20260724_022225_resume240\157_6944525_2a9168ba\compiledrepos\6944525; tasks=:d2:test,:d2:jacocoTestReport; The following task errors were encountered during the Gradle build: - buildSrc",,,,,0.0,0.0,0.0,0.0,20260724_022225_resume240,157
250,6944525:d2/src/main/java/com/linkedin/d2/balancer/strategies/relative/clientselector.java,6944525,6944525,ClientSelector,d2/src/main/java/com/linkedin/d2/balancer/strategies/relative/ClientSelector.java,d2,gradle:d2,Gradle,1.8,higher_complexity_half,104,632,6,2,9,17,2.833333333333333,9,250,remaining240,evosuite,evosuite,-,0,agone_runtime_failed,agonetest_harness,AgoneTest/RBL4 runner chưa đo/trích xuất được metric rõ ràng; không quy trực tiếp cho năng lực sinh test.,output\6944525\TestClasses_6944525_evosuite.failed,"Initializing ExecutionManager... Loaded prompts: {'rbl4-zero-shot': [{'role': 'system', 'content': 'You are provided with Java class. Create a test class that fully tests the proposed Java class using the project information for imports. Reply with code only, do not add other text that is not code.'}, {'role': 'user', 'content': 'The project uses {{testing_framework}} and Java {{java_version}} and Java class is:\n<code>\n{{focal_class}}\n</code>'}]} Loaded agents: {'evosuite': {}, 'gpt-4o-mini-2024-07-18': {'temperature': 0, 'top_p': 1, 'max_tokens': 2048, 'frequency_penalty': 0, 'presence_penalty': 0}} Fetching agents list... Fetching prompts list... Starting to generate files At least 0 projects are compatible for evosuite execution! ------------------------------------------------------------------- PROCESSING PROJECT: '6944525' ---- Processing project: 6944525, module: d2 [RBL4] requested=1.8 selected_jdk=8 java_home=C:\Program Files\Java\jdk1.8.0_172 6944525_d2 is a Gradle project 6944525_d2 is a Gradle TestNG module; enabling TestNG execution and PIT TestNG plugin support. ---- STARTING evosuite test type --//loading evosuite generation..// Evosuite generation performed corre",,,,,0.0,0.0,0.0,0.0,20260724_022225_resume240,157
251,558963:httpcache4j-api/src/main/java/org/codehaus/httpcache4j/auth/defaultauthenticator.java,558963,558963,DefaultAuthenticator,httpcache4j-api/src/main/java/org/codehaus/httpcache4j/auth/DefaultAuthenticator.java,httpcache4j-api,maven:httpcache4j-api,Maven,1.8,higher_complexity_half,56,457,7,5,9,17,2.4285714285714284,7,251,remaining240,gpt,gpt-4o-mini-2024-07-18,rbl4-zero-shot,0,generated_test_compile_failed,generator_output,Generated test của arm này sai/không tương thích nên compilation=0 và strict metrics=0.,output\558963\TestClasses_558963_gpt-4o-mini-2024-07-18_rbl4-zero-shot.mavenfailed,"The following compilation errors were encountered during the Maven build: - - /D:/A_ThucNghiem/scripts_v2/workspaces/20260724_022225_resume240/101_558963_64672f9f/compiledrepos/558963/httpcache4j-api/src/test/java/org/codehaus/httpcache4j/auth/DefaultAuthenticator_RBL4_64672f9fTest.java:[25,19] no suitable constructor found for HTTPRequest(java.lang.String,java.lang.String) - constructor org.codehaus.httpcache4j.HTTPRequest.HTTPRequest(java.lang.String,org.codehaus.httpcache4j.HTTPMethod) is not applicable - (argument mismatch; java.lang.String cannot be converted to org.codehaus.httpcache4j.HTTPMethod) - constructor org.codehaus.httpcache4j.HTTPRequest.HTTPRequest(java.net.URI,org.codehaus.httpcache4j.HTTPMethod) is not applicable - (argument mismatch; java.lang.String cannot be converted to java.net.URI) - /D:/A_ThucNghiem/scripts_v2/workspaces/20260724_022225_resume240/101_558963_64672f9f/compiledrepos/558963/httpcache4j-api/src/test/java/org/codehaus/httpcache4j/auth/DefaultAuthenticator_RBL4_64672f9fTest.java:[39,79] incompatible types: no instance(s) of type variable(s) T exist so that java.util.List<T> conforms to org.codehaus.httpcache4j.Headers - /D:/A_ThucNghiem/scripts_v",,,,,0.0,0.0,0.0,0.0,20260724_022225_resume240,101
