repo_id,repo_url,commit_sha,focal_class,focal_path,test_class,test_path,nloc,max_method_cc,avg_method_cc,sum_method_cc,method_count,public_method_count,complexity_bucket,eligible_for_sampling,selected_type,selection_rank,repo_order_index,class_seed,replacement_of,notes
70711909,https://github.com/heremaps/here-aaa-java-sdk,05b080cef101c9693e0421cc810d24d52dd0ad00,GetHereClientCredentialsAccessTokenTutorial,examples/here-oauth-client-example/src/main/java/com/here/account/oauth2/tutorial/GetHereClientCredentialsAccessTokenTutorial.java,GetHereClientCredentialsAccessTokenTutorialTest,examples/here-oauth-client-example/src/test/java/com/here/account/oauth2/tutorial/GetHereClientCredentialsAccessTokenTutorialTest.java,73,8,3.25,13,4,2,medium,True,main,28,487,14359047030822651540,,"Main sampled class (Rank 28, CC 8)"
70711909,https://github.com/heremaps/here-aaa-java-sdk,05b080cef101c9693e0421cc810d24d52dd0ad00,JavaHttpProvider,here-oauth-client/src/main/java/com/here/account/http/java/JavaHttpProvider.java,JavaHttpProviderTest,here-oauth-client/src/test/java/com/here/account/http/java/JavaHttpProviderTest.java,243,8,1.57,44,28,21,medium,True,main,29,487,14359047030822651540,,"Main sampled class (Rank 29, CC 8)"
70711909,https://github.com/heremaps/here-aaa-java-sdk,05b080cef101c9693e0421cc810d24d52dd0ad00,GetHereClientCredentialsIdTokenTutorial,examples/here-oauth-client-example/src/main/java/com/here/account/oauth2/tutorial/GetHereClientCredentialsIdTokenTutorial.java,GetHereClientCredentialsIdTokenTutorialTest,examples/here-oauth-client-example/src/test/java/com/here/account/oauth2/tutorial/GetHereClientCredentialsIdTokenTutorialTest.java,88,9,3.75,15,4,2,high,True,backup,1,487,14359047030822651540,,"Backup sampled class (Rank 1, CC 9)"
70711909,https://github.com/heremaps/here-aaa-java-sdk,05b080cef101c9693e0421cc810d24d52dd0ad00,GetHereClientCredentialsIdTokenTutorial,examples/here-oauth-client-example/src/main/java/com/here/account/oauth2/tutorial/GetHereClientCredentialsIdTokenTutorial.java,GetHereClientCredentialsIdTokenTutorialTest,examples/here-oauth-client-example/src/test/java/com/here/account/oauth2/tutorial/GetHereClientCredentialsIdTokenTutorialTest.java,88,9,3.75,15,4,2,high,True,backup,2,487,14359047030822651540,,"Backup sampled class (Rank 2, CC 9)"
58767125,https://github.com/eobermuhlner/big-math,7d84ea3ffcef4808a2e9b6376a1d2e472e2ca08f,DefaultBigDecimalMath,ch.obermuhlner.math.big/src/main/java/ch/obermuhlner/math/big/DefaultBigDecimalMath.java,DefaultBigDecimalMathTest,ch.obermuhlner.math.big/src/test/java/ch/obermuhlner/math/big/DefaultBigDecimalMathTest.java,209,3,1.11,61,55,49,low,True,main,1,497,9990107669360753928,,"Main sampled class (Rank 1, CC 3)"
58767125,https://github.com/eobermuhlner/big-math,7d84ea3ffcef4808a2e9b6376a1d2e472e2ca08f,BigComplex,ch.obermuhlner.math.big/src/main/java/ch/obermuhlner/math/big/BigComplex.java,BigComplexTest,ch.obermuhlner.math.big/src/test/java/ch/obermuhlner/math/big/BigComplexTest.java,195,6,1.38,54,39,39,medium,True,main,2,497,9990107669360753928,,"Main sampled class (Rank 2, CC 6)"
58767125,https://github.com/eobermuhlner/big-math,7d84ea3ffcef4808a2e9b6376a1d2e472e2ca08f,BigComplex,ch.obermuhlner.math.big/src/main/java/ch/obermuhlner/math/big/BigComplex.java,BigComplexTest,ch.obermuhlner.math.big/src/test/java/ch/obermuhlner/math/big/BigComplexTest.java,195,6,1.38,54,39,39,medium,True,main,3,497,9990107669360753928,,"Main sampled class (Rank 3, CC 6)"
58767125,https://github.com/eobermuhlner/big-math,7d84ea3ffcef4808a2e9b6376a1d2e472e2ca08f,BigComplex,ch.obermuhlner.math.big/src/main/java/ch/obermuhlner/math/big/BigComplex.java,BigComplexTest,ch.obermuhlner.math.big/src/test/java/ch/obermuhlner/math/big/BigComplexTest.java,195,6,1.38,54,39,39,medium,True,main,4,497,9990107669360753928,,"Main sampled class (Rank 4, CC 6)"
58767125,https://github.com/eobermuhlner/big-math,7d84ea3ffcef4808a2e9b6376a1d2e472e2ca08f,BigComplex,ch.obermuhlner.math.big/src/main/java/ch/obermuhlner/math/big/BigComplex.java,BigComplexTest,ch.obermuhlner.math.big/src/test/java/ch/obermuhlner/math/big/BigComplexTest.java,195,6,1.38,54,39,39,medium,True,main,5,497,9990107669360753928,,"Main sampled class (Rank 5, CC 6)"
58767125,https://github.com/eobermuhlner/big-math,7d84ea3ffcef4808a2e9b6376a1d2e472e2ca08f,BigComplexMath,ch.obermuhlner.math.big/src/main/java/ch/obermuhlner/math/big/BigComplexMath.java,BigComplexMathTest,ch.obermuhlner.math.big/src/test/java/ch/obermuhlner/math/big/BigComplexMathTest.java,135,5,1.36,30,22,22,medium,True,backup,1,497,9990107669360753928,,"Backup sampled class (Rank 1, CC 5)"
58767125,https://github.com/eobermuhlner/big-math,7d84ea3ffcef4808a2e9b6376a1d2e472e2ca08f,BigFloatStream,ch.obermuhlner.math.big/src/main/java/ch/obermuhlner/math/big/stream/BigFloatStream.java,BigFloatStreamTest,ch.obermuhlner.math.big/src/test/java/ch/obermuhlner/math/big/stream/BigFloatStreamTest.java,104,3,1.77,23,13,12,low,True,backup,2,497,9990107669360753928,,"Backup sampled class (Rank 2, CC 3)"
37489990,https://github.com/GoogleCloudPlatform/tomcat-runtime,01722349149417368f95d490d88bda7cba6c8573,DatastoreManager,tomcat-gcp-lib/src/main/java/com/google/cloud/runtimes/tomcat/session/DatastoreManager.java,DatastoreManagerTest,tomcat-gcp-lib/src/test/java/com/google/cloud/runtimes/tomcat/session/DatastoreManagerTest.java,105,3,1.62,21,13,10,low,True,main,1,544,12257362890492862932,,"Main sampled class (Rank 1, CC 3)"
37489990,https://github.com/GoogleCloudPlatform/tomcat-runtime,01722349149417368f95d490d88bda7cba6c8573,DatastoreSession,tomcat-gcp-lib/src/main/java/com/google/cloud/runtimes/tomcat/session/DatastoreSession.java,DatastoreSessionTest,tomcat-gcp-lib/src/test/java/com/google/cloud/runtimes/tomcat/session/DatastoreSessionTest.java,146,4,1.73,19,11,6,low,True,main,2,544,12257362890492862932,,"Main sampled class (Rank 2, CC 4)"
37489990,https://github.com/GoogleCloudPlatform/tomcat-runtime,01722349149417368f95d490d88bda7cba6c8573,DatastoreSession,tomcat-gcp-lib/src/main/java/com/google/cloud/runtimes/tomcat/session/DatastoreSession.java,DatastoreSessionTest,tomcat-gcp-lib/src/test/java/com/google/cloud/runtimes/tomcat/session/DatastoreSessionTest.java,146,4,1.73,19,11,6,low,True,main,3,544,12257362890492862932,,"Main sampled class (Rank 3, CC 4)"
37489990,https://github.com/GoogleCloudPlatform/tomcat-runtime,01722349149417368f95d490d88bda7cba6c8573,DatastoreStore,tomcat-gcp-lib/src/main/java/com/google/cloud/runtimes/tomcat/session/DatastoreStore.java,DatastoreStoreTest,tomcat-gcp-lib/src/test/java/com/google/cloud/runtimes/tomcat/session/DatastoreStoreTest.java,183,2,1.28,23,18,10,low,True,backup,1,544,12257362890492862932,,"Backup sampled class (Rank 1, CC 2)"
37489990,https://github.com/GoogleCloudPlatform/tomcat-runtime,01722349149417368f95d490d88bda7cba6c8573,DatastoreStore,tomcat-gcp-lib/src/main/java/com/google/cloud/runtimes/tomcat/session/DatastoreStore.java,DatastoreStoreTest,tomcat-gcp-lib/src/test/java/com/google/cloud/runtimes/tomcat/session/DatastoreStoreTest.java,183,2,1.28,23,18,10,low,True,backup,2,544,12257362890492862932,,"Backup sampled class (Rank 2, CC 2)"
74217,https://github.com/born2snipe/flapjack,c32599a0db5c97a47820f2c8c943dcb65591470b,CobolFieldDefinitionFactory,flapjack-cobol/src/main/java/flapjack/cobol/layout/CobolFieldDefinitionFactory.java,CobolFieldDefinitionFactoryTest,flapjack-cobol/src/test/java/flapjack/cobol/layout/CobolFieldDefinitionFactoryTest.java,12,3,3.0,3,1,1,low,True,main,1,214,866949009358952329,,"Main sampled class (Rank 1, CC 3)"
74217,https://github.com/born2snipe/flapjack,c32599a0db5c97a47820f2c8c943dcb65591470b,CobolFieldTypeResolver,flapjack-cobol/src/main/java/flapjack/cobol/layout/CobolFieldTypeResolver.java,CobolFieldTypeResolverTest,flapjack-cobol/src/test/java/flapjack/cobol/layout/CobolFieldTypeResolverTest.java,14,4,4.0,4,1,1,low,True,backup,1,214,866949009358952329,,"Backup sampled class (Rank 1, CC 4)"
74217,https://github.com/born2snipe/flapjack,c32599a0db5c97a47820f2c8c943dcb65591470b,FieldLocator,flapjack-annotation/src/main/java/flapjack/annotation/FieldLocator.java,FieldLocatorTest,flapjack-annotation/src/test/java/flapjack/annotation/FieldLocatorTest.java,52,7,3.8,19,5,3,medium,True,backup,2,214,866949009358952329,,"Backup sampled class (Rank 2, CC 7)"
3526892,https://github.com/ipeirotis/Troia-Server,5c18a6cc519a148c58d8ed5483fb6809e5623ee9,ProjectCommandExecutor,core/src/main/java/com/datascience/executor/ProjectCommandExecutor.java,ProjectCommandExecutorTest,core/src/test/java/com/datascience/executor/ProjectCommandExecutorTest.java,119,4,1.64,23,14,7,low,True,main,1,59,11970320721535061872,,"Main sampled class (Rank 1, CC 4)"
3526892,https://github.com/ipeirotis/Troia-Server,5c18a6cc519a148c58d8ed5483fb6809e5623ee9,DataGenerator,data-generator/src/main/java/com/datascience/gal/dataGenerator/DataGenerator.java,DataGeneratorTest,data-generator/src/test/java/com/datascience/gal/dataGenerator/DataGeneratorTest.java,234,7,2.92,38,13,12,medium,True,main,2,59,11970320721535061872,,"Main sampled class (Rank 2, CC 7)"
3526892,https://github.com/ipeirotis/Troia-Server,5c18a6cc519a148c58d8ed5483fb6809e5623ee9,DataGenerator,data-generator/src/main/java/com/datascience/gal/dataGenerator/DataGenerator.java,DataGeneratorTest,data-generator/src/test/java/com/datascience/gal/dataGenerator/DataGeneratorTest.java,234,7,2.92,38,13,12,medium,True,main,3,59,11970320721535061872,,"Main sampled class (Rank 3, CC 7)"
3526892,https://github.com/ipeirotis/Troia-Server,5c18a6cc519a148c58d8ed5483fb6809e5623ee9,DataGenerator,data-generator/src/main/java/com/datascience/gal/dataGenerator/DataGenerator.java,DataGeneratorTest,data-generator/src/test/java/com/datascience/gal/dataGenerator/DataGeneratorTest.java,234,7,2.92,38,13,12,medium,True,main,4,59,11970320721535061872,,"Main sampled class (Rank 4, CC 7)"
3526892,https://github.com/ipeirotis/Troia-Server,5c18a6cc519a148c58d8ed5483fb6809e5623ee9,Stat,core/src/main/java/com/datascience/utils/Stat.java,StatTest,core/src/test/java/com/datascience/utils/StatTest.java,97,5,1.93,27,14,13,medium,True,backup,1,59,11970320721535061872,,"Backup sampled class (Rank 1, CC 5)"
3526892,https://github.com/ipeirotis/Troia-Server,5c18a6cc519a148c58d8ed5483fb6809e5623ee9,ProbabilityDistributions,core/src/main/java/com/datascience/utils/ProbabilityDistributions.java,ProbabilityDistributionsTest,core/src/test/java/com/datascience/utils/ProbabilityDistributionsTest.java,45,3,1.8,9,5,5,low,True,backup,2,59,11970320721535061872,,"Backup sampled class (Rank 2, CC 3)"
771158,https://github.com/joshsh/sesametools,178d0470d13fcbe995347b86fd971f15ca5b5fe9,StatementComparator,common/src/main/java/net/fortytwo/sesametools/StatementComparator.java,StatementComparatorTest,common/src/test/java/net/fortytwo/sesametools/StatementComparatorTest.java,41,8,4.5,9,2,2,medium,True,main,1,77,18344278130483628876,,"Main sampled class (Rank 1, CC 8)"
