sample_id,repository,class_fqn,class_path,project_root,selection_seed,selection_role,backup_rank,selected_for_pilot,replacement_candidate_for,notes
S319,9248683,MongoQueryTranslator,seeking-mongo/src/main/java/com/eharmony/matching/seeking/translator/mongodb/MongoQueryTranslator.java,repos/9248683,42,primary,0,no,,source_origin=reconstructed_from_dataset_json;repo_url=https://github.com/eHarmony/seeking;test_class=MongoQueryTranslatorTest;test_path=seeking-mongo/src/test/java/com/eharmony/matching/seeking/translator/mongodb/MongoQueryTranslatorTest.java;dataset_json=raw/classes2test/dataset/9248683/9248683_216.json
S320,9248683,MorphiaPropertyResolver,seeking-mongo/src/main/java/com/eharmony/matching/seeking/translator/mongodb/MorphiaPropertyResolver.java,repos/9248683,42,primary,0,no,,source_origin=reconstructed_from_dataset_json;repo_url=https://github.com/eHarmony/seeking;test_class=MorphiaPropertyResolverTest;test_path=seeking-mongo/src/test/java/com/eharmony/matching/seeking/translator/mongodb/MorphiaPropertyResolverTest.java;dataset_json=raw/classes2test/dataset/9248683/9248683_209.json
S321,9248683,MongoQueryExecutor,seeking-mongo/src/main/java/com/eharmony/matching/seeking/executor/mongodb/MongoQueryExecutor.java,repos/9248683,42,primary,0,no,,source_origin=reconstructed_from_dataset_json;repo_url=https://github.com/eHarmony/seeking;test_class=MongoQueryExecutorTest;test_path=seeking-mongo/src/test/java/com/eharmony/matching/seeking/executor/mongodb/MongoQueryExecutorTest.java;dataset_json=raw/classes2test/dataset/9248683/9248683_204.json
S322,9248683,ProjectedResultMapper,seeking-core/src/main/java/com/eharmony/matching/seeking/mapper/ProjectedResultMapper.java,repos/9248683,42,primary,0,yes,,source_origin=reconstructed_from_dataset_json;repo_url=https://github.com/eHarmony/seeking;test_class=ProjectedResultMapperTest;test_path=seeking-core/src/test/java/com/eharmony/matching/seeking/mapper/ProjectedResultMapperTest.java;dataset_json=raw/classes2test/dataset/9248683/9248683_54.json
S323,9248683,AbstractHibernateQueryTranslator,seeking-hibernate/src/main/java/com/eharmony/matching/seeking/translator/hibernate/AbstractHibernateQueryTranslator.java,repos/9248683,42,backup,1,no,,source_origin=reconstructed_from_dataset_json;repo_url=https://github.com/eHarmony/seeking;test_class=AbstractHibernateQueryTranslatorTest;test_path=seeking-hibernate/src/test/java/com/eharmony/matching/seeking/translator/hibernate/AbstractHibernateQueryTranslatorTest.java;dataset_json=raw/classes2test/dataset/9248683/9248683_173.json
S324,9248683,HibernateQueryTranslator,seeking-hibernate/src/main/java/com/eharmony/matching/seeking/translator/hibernate/HibernateQueryTranslator.java,repos/9248683,42,backup,2,no,,source_origin=reconstructed_from_dataset_json;repo_url=https://github.com/eHarmony/seeking;test_class=HibernateQueryTranslatorTest;test_path=seeking-hibernate/src/test/java/com/eharmony/matching/seeking/translator/hibernate/HibernateQueryTranslatorTest.java;dataset_json=raw/classes2test/dataset/9248683/9248683_147.json
S325,96973263,ColorUtils,app/src/main/java/org/mozilla/focus/utils/ColorUtils.java,repos/96973263,42,primary,0,no,,source_origin=reconstructed_from_dataset_json;repo_url=https://github.com/mozilla-tw/FirefoxLite;test_class=ColorUtilsTest;test_path=app/src/test/java/org/mozilla/focus/utils/ColorUtilsTest.java;dataset_json=raw/classes2test/dataset/96973263/96973263_15.json
S326,96973263,DiskLruCache,third_party/glide/disklrucache/src/main/java/com/bumptech/glide/disklrucache/DiskLruCache.java,repos/96973263,42,primary,0,no,,source_origin=reconstructed_from_dataset_json;repo_url=https://github.com/mozilla-tw/FirefoxLite;test_class=DiskLruCacheTest;test_path=third_party/glide/disklrucache/src/test/java/com/bumptech/glide/disklrucache/DiskLruCacheTest.java;dataset_json=raw/classes2test/dataset/96973263/96973263_28.json
S327,96973263,UrlUtils,components/utils/urlutils/src/main/java/org/mozilla/urlutils/UrlUtils.java,repos/96973263,42,primary,0,yes,,source_origin=reconstructed_from_dataset_json;repo_url=https://github.com/mozilla-tw/FirefoxLite;test_class=UrlUtilsTest;test_path=components/utils/urlutils/src/test/java/org/mozilla/urlutils/UrlUtilsTest.java;dataset_json=raw/classes2test/dataset/96973263/96973263_0.json
S328,96973263,UrlMatcher,app/src/webkit/java/org/mozilla/focus/webkit/matcher/UrlMatcher.java,repos/96973263,42,primary,0,no,,source_origin=reconstructed_from_dataset_json;repo_url=https://github.com/mozilla-tw/FirefoxLite;test_class=UrlMatcherTest;test_path=app/src/testWebkit/java/org/mozilla/focus/webkit/matcher/UrlMatcherTest.java;dataset_json=raw/classes2test/dataset/96973263/96973263_23.json
S329,96973263,WebViewProvider,app/src/webkit/java/org/mozilla/focus/web/WebViewProvider.java,repos/96973263,42,primary,0,no,,source_origin=reconstructed_from_dataset_json;repo_url=https://github.com/mozilla-tw/FirefoxLite;test_class=WebViewProviderTest;test_path=app/src/testWebkit/java/org/mozilla/focus/web/WebViewProviderTest.java;dataset_json=raw/classes2test/dataset/96973263/96973263_27.json
S330,96973263,TrackingProtectionWebViewClient,app/src/webkit/java/org/mozilla/focus/webkit/TrackingProtectionWebViewClient.java,repos/96973263,42,primary,0,no,,source_origin=reconstructed_from_dataset_json;repo_url=https://github.com/mozilla-tw/FirefoxLite;test_class=TrackingProtectionWebViewClientTest;test_path=app/src/testWebkit/java/org/mozilla/focus/webkit/TrackingProtectionWebViewClientTest.java;dataset_json=raw/classes2test/dataset/96973263/96973263_26.json
S331,96973263,TabEntity,app/src/main/java/org/mozilla/focus/persistence/TabEntity.java,repos/96973263,42,primary,0,no,,source_origin=reconstructed_from_dataset_json;repo_url=https://github.com/mozilla-tw/FirefoxLite;test_class=TabEntityTest;test_path=app/src/test/java/org/mozilla/focus/persistence/TabEntityTest.java;dataset_json=raw/classes2test/dataset/96973263/96973263_20.json
S332,96973263,Locales,app/src/main/java/org/mozilla/focus/locale/Locales.java,repos/96973263,42,primary,0,yes,,source_origin=reconstructed_from_dataset_json;repo_url=https://github.com/mozilla-tw/FirefoxLite;test_class=LocalesTest;test_path=app/src/test/java/org/mozilla/focus/locale/LocalesTest.java;dataset_json=raw/classes2test/dataset/96973263/96973263_10.json
S333,96973263,SupportUtils,app/src/main/java/org/mozilla/focus/utils/SupportUtils.java,repos/96973263,42,primary,0,no,,source_origin=reconstructed_from_dataset_json;repo_url=https://github.com/mozilla-tw/FirefoxLite;test_class=SupportUtilsTest;test_path=app/src/test/java/org/mozilla/focus/utils/SupportUtilsTest.java;dataset_json=raw/classes2test/dataset/96973263/96973263_11.json
S334,96973263,SearchEngineParser,app/src/main/java/org/mozilla/focus/search/SearchEngineParser.java,repos/96973263,42,primary,0,no,,source_origin=reconstructed_from_dataset_json;repo_url=https://github.com/mozilla-tw/FirefoxLite;test_class=SearchEngineParserTest;test_path=app/src/test/java/org/mozilla/focus/search/SearchEngineParserTest.java;dataset_json=raw/classes2test/dataset/96973263/96973263_22.json
S335,96973263,BrowsingSession,app/src/main/java/org/mozilla/focus/web/BrowsingSession.java,repos/96973263,42,backup,1,no,,source_origin=reconstructed_from_dataset_json;repo_url=https://github.com/mozilla-tw/FirefoxLite;test_class=BrowsingSessionTest;test_path=app/src/test/java/org/mozilla/focus/web/BrowsingSessionTest.java;dataset_json=raw/classes2test/dataset/96973263/96973263_21.json
S336,96973263,Trie,app/src/webkit/java/org/mozilla/focus/webkit/matcher/Trie.java,repos/96973263,42,backup,2,no,,source_origin=reconstructed_from_dataset_json;repo_url=https://github.com/mozilla-tw/FirefoxLite;test_class=TrieTest;test_path=app/src/testWebkit/java/org/mozilla/focus/webkit/matcher/TrieTest.java;dataset_json=raw/classes2test/dataset/96973263/96973263_25.json
S337,9713275,ExtendedAttributeDirectoryCache,core/src/main/java/com/github/dozedoff/similarImage/io/ExtendedAttributeDirectoryCache.java,repos/9713275,42,primary,0,no,,source_origin=reconstructed_from_dataset_json;repo_url=https://github.com/seeker/similarImage;test_class=ExtendedAttributeDirectoryCacheTest;test_path=core/src/test/java/com/github/dozedoff/similarImage/io/ExtendedAttributeDirectoryCacheTest.java;dataset_json=raw/classes2test/dataset/9713275/9713275_14.json
S338,9713275,RepositoryException,core/src/main/java/com/github/dozedoff/similarImage/db/repository/RepositoryException.java,repos/9713275,42,primary,0,no,,source_origin=reconstructed_from_dataset_json;repo_url=https://github.com/seeker/similarImage;test_class=RepositoryExceptionTest;test_path=core/src/test/java/com/github/dozedoff/similarImage/db/repository/RepositoryExceptionTest.java;dataset_json=raw/classes2test/dataset/9713275/9713275_79.json
S339,9713275,OrmliteRepositoryFactory,core/src/main/java/com/github/dozedoff/similarImage/db/repository/ormlite/OrmliteRepositoryFactory.java,repos/9713275,42,primary,0,no,,source_origin=reconstructed_from_dataset_json;repo_url=https://github.com/seeker/similarImage;test_class=OrmliteRepositoryFactoryTest;test_path=core/src/test/java/com/github/dozedoff/similarImage/db/repository/ormlite/OrmliteRepositoryFactoryTest.java;dataset_json=raw/classes2test/dataset/9713275/9713275_83.json
S340,9713275,DatabaseHandler,core/src/main/java/com/github/dozedoff/similarImage/handler/DatabaseHandler.java,repos/9713275,42,primary,0,no,,source_origin=reconstructed_from_dataset_json;repo_url=https://github.com/seeker/similarImage;test_class=DatabaseHandlerTest;test_path=core/src/test/java/com/github/dozedoff/similarImage/handler/DatabaseHandlerTest.java;dataset_json=raw/classes2test/dataset/9713275/9713275_165.json
S341,9713275,CompareHammingDistance,core/src/main/java/com/github/dozedoff/similarImage/duplicate/CompareHammingDistance.java,repos/9713275,42,primary,0,yes,,source_origin=reconstructed_from_dataset_json;repo_url=https://github.com/seeker/similarImage;test_class=CompareHammingDistanceTest;test_path=core/src/test/java/com/github/dozedoff/similarImage/duplicate/CompareHammingDistanceTest.java;dataset_json=raw/classes2test/dataset/9713275/9713275_254.json
S342,9713275,ImageFindJobVisitor,core/src/main/java/com/github/dozedoff/similarImage/thread/ImageFindJobVisitor.java,repos/9713275,42,primary,0,yes,,source_origin=reconstructed_from_dataset_json;repo_url=https://github.com/seeker/similarImage;test_class=ImageFindJobVisitorTest;test_path=core/src/test/java/com/github/dozedoff/similarImage/thread/ImageFindJobVisitorTest.java;dataset_json=raw/classes2test/dataset/9713275/9713275_210.json
S343,9713275,Tag,core/src/main/java/com/github/dozedoff/similarImage/db/Tag.java,repos/9713275,42,primary,0,no,,source_origin=reconstructed_from_dataset_json;repo_url=https://github.com/seeker/similarImage;test_class=TagTest;test_path=core/src/test/java/com/github/dozedoff/similarImage/db/TagTest.java;dataset_json=raw/classes2test/dataset/9713275/9713275_138.json
S344,9713275,ImageInfo,gui/src/main/java/com/github/dozedoff/similarImage/duplicate/ImageInfo.java,repos/9713275,42,primary,0,no,,source_origin=reconstructed_from_dataset_json;repo_url=https://github.com/seeker/similarImage;test_class=ImageInfoTest;test_path=gui/src/test/java/com/github/dozedoff/similarImage/duplicate/ImageInfoTest.java;dataset_json=raw/classes2test/dataset/9713275/9713275_262.json
S345,9713275,StorageNode,distributed/src/main/java/com/github/dozedoff/similarImage/messaging/StorageNode.java,repos/9713275,42,primary,0,no,,source_origin=reconstructed_from_dataset_json;repo_url=https://github.com/seeker/similarImage;test_class=StorageNodeTest;test_path=distributed/src/test/java/com/github/dozedoff/similarImage/messaging/StorageNodeTest.java;dataset_json=raw/classes2test/dataset/9713275/9713275_347.json
S346,9713275,RemoveSingleImageSetStage,core/src/main/java/com/github/dozedoff/similarImage/thread/pipeline/RemoveSingleImageSetStage.java,repos/9713275,42,primary,0,no,,source_origin=reconstructed_from_dataset_json;repo_url=https://github.com/seeker/similarImage;test_class=RemoveSingleImageSetStageTest;test_path=core/src/test/java/com/github/dozedoff/similarImage/thread/pipeline/RemoveSingleImageSetStageTest.java;dataset_json=raw/classes2test/dataset/9713275/9713275_196.json
S347,9713275,ImageUtil,core/src/main/java/com/github/dozedoff/similarImage/util/ImageUtil.java,repos/9713275,42,backup,1,no,,source_origin=reconstructed_from_dataset_json;repo_url=https://github.com/seeker/similarImage;test_class=ImageUtilTest;test_path=core/src/test/java/com/github/dozedoff/similarImage/util/ImageUtilTest.java;dataset_json=raw/classes2test/dataset/9713275/9713275_3.json
S348,9713275,ResultGroup,core/src/main/java/com/github/dozedoff/similarImage/result/ResultGroup.java,repos/9713275,42,backup,2,no,,source_origin=reconstructed_from_dataset_json;repo_url=https://github.com/seeker/similarImage;test_class=ResultGroupTest;test_path=core/src/test/java/com/github/dozedoff/similarImage/result/ResultGroupTest.java;dataset_json=raw/classes2test/dataset/9713275/9713275_61.json
S349,9836833,SecurityFactory,restx-core/src/main/java/restx/security/SecurityFactory.java,repos/9836833,42,primary,0,no,,source_origin=reconstructed_from_dataset_json;repo_url=https://github.com/restx/restx;test_class=SecurityFactoryTest;test_path=restx-core/src/test/java/restx/security/SecurityFactoryTest.java;dataset_json=raw/classes2test/dataset/9836833/9836833_66.json
S350,9836833,HTTP,restx-core/src/main/java/restx/http/HTTP.java,repos/9836833,42,primary,0,no,,source_origin=reconstructed_from_dataset_json;repo_url=https://github.com/restx/restx;test_class=HTTPTest;test_path=restx-core/src/test/java/restx/http/HTTPTest.java;dataset_json=raw/classes2test/dataset/9836833/9836833_58.json
S351,9836833,RestxRouting,restx-core/src/main/java/restx/RestxRouting.java,repos/9836833,42,primary,0,no,,source_origin=reconstructed_from_dataset_json;repo_url=https://github.com/restx/restx;test_class=RestxRoutingTest;test_path=restx-core/src/test/java/restx/RestxRoutingTest.java;dataset_json=raw/classes2test/dataset/9836833/9836833_67.json
S352,9836833,ThreadLocalMillisProvider,restx-common/src/main/java/restx/common/ThreadLocalMillisProvider.java,repos/9836833,42,primary,0,no,,source_origin=reconstructed_from_dataset_json;repo_url=https://github.com/restx/restx;test_class=ThreadLocalMillisProviderTest;test_path=restx-common/src/test/java/restx/common/ThreadLocalMillisProviderTest.java;dataset_json=raw/classes2test/dataset/9836833/9836833_17.json
S353,9836833,MoreFiles,restx-common/src/main/java/restx/common/MoreFiles.java,repos/9836833,42,primary,0,no,,source_origin=reconstructed_from_dataset_json;repo_url=https://github.com/restx/restx;test_class=MoreFilesTest;test_path=restx-common/src/test/java/restx/common/MoreFilesTest.java;dataset_json=raw/classes2test/dataset/9836833/9836833_44.json
S354,9836833,Roles,restx-security-basic/src/main/java/restx/security/Roles.java,repos/9836833,42,primary,0,yes,,source_origin=reconstructed_from_dataset_json;repo_url=https://github.com/restx/restx;test_class=RolesTest;test_path=restx-security-basic/src/test/java/restx/security/RolesTest.java;dataset_json=raw/classes2test/dataset/9836833/9836833_51.json
S355,9836833,SpecsServer,restx-specs-server/src/main/java/restx/specs/server/SpecsServer.java,repos/9836833,42,primary,0,no,,source_origin=reconstructed_from_dataset_json;repo_url=https://github.com/restx/restx;test_class=SpecsServerTest;test_path=restx-specs-server/src/test/java/restx/specs/server/SpecsServerTest.java;dataset_json=raw/classes2test/dataset/9836833/9836833_52.json
S356,9836833,CompilationManager,restx-classloader/src/main/java/restx/classloader/CompilationManager.java,repos/9836833,42,primary,0,yes,,source_origin=reconstructed_from_dataset_json;repo_url=https://github.com/restx/restx;test_class=CompilationManagerTest;test_path=restx-classloader/src/test/java/restx/classloader/CompilationManagerTest.java;dataset_json=raw/classes2test/dataset/9836833/9836833_2.json
S357,9836833,TypeHelper,restx-core-annotation-processor/src/main/java/restx/annotations/processor/TypeHelper.java,repos/9836833,42,primary,0,no,,source_origin=reconstructed_from_dataset_json;repo_url=https://github.com/restx/restx;test_class=TypeHelperTest;test_path=restx-core-annotation-processor/src/test/java/restx/annotations/processor/TypeHelperTest.java;dataset_json=raw/classes2test/dataset/9836833/9836833_4.json
S358,9836833,MessageParams,restx-i18n/src/main/java/restx/i18n/MessageParams.java,repos/9836833,42,primary,0,no,,source_origin=reconstructed_from_dataset_json;repo_url=https://github.com/restx/restx;test_class=MessageParamsTest;test_path=restx-i18n/src/test/java/restx/i18n/MessageParamsTest.java;dataset_json=raw/classes2test/dataset/9836833/9836833_16.json
S359,9836833,RestxSpecLoader,restx-core/src/main/java/restx/specs/RestxSpecLoader.java,repos/9836833,42,backup,1,no,,source_origin=reconstructed_from_dataset_json;repo_url=https://github.com/restx/restx;test_class=RestxSpecLoaderTest;test_path=restx-core/src/test/java/restx/specs/RestxSpecLoaderTest.java;dataset_json=raw/classes2test/dataset/9836833/9836833_57.json
S360,9836833,MoreObjects,restx-common/src/main/java/restx/common/MoreObjects.java,repos/9836833,42,backup,2,no,,source_origin=reconstructed_from_dataset_json;repo_url=https://github.com/restx/restx;test_class=MoreObjectsTest;test_path=restx-common/src/test/java/restx/common/MoreObjectsTest.java;dataset_json=raw/classes2test/dataset/9836833/9836833_43.json
