sample_index,repo_id,class_key,focal_class,arm,generator,fail_stage,failure_owner,failure_owner_note,failure_artifact,failure_detail
52,44308560,44308560:src/robotframeworkcore/org.robotframework.ide.core-functions/src/main/java/org/rf/ide/core/environment/pythonversion.java,PythonVersion,gpt,gpt-4o-mini-2024-07-18,generated_test_compile_failed,generator_output,Generated test của arm này sai/không tương thích nên compilation=0 và strict metrics=0.,output\44308560\TestClasses_44308560_gpt-4o-mini-2024-07-18_rbl4-zero-shot.mavenfailed,"The following compilation errors were encountered during the Maven build: - - /D:/A_ThucNghiem/scripts_v2/workspaces/20260724_022225_resume240/052_44308560_7d08f477/compiledrepos/44308560/src/RobotFrameworkCore/org.robotframework.ide.core-functions/src/test/java/org/rf/ide/core/environment/PythonVersion_RBL4_7d08f477Test.java:[12,32] major has private access in org.rf.ide.core.environment.PythonVersion - /D:/A_ThucNghiem/scripts_v2/workspaces/20260724_022225_resume240/052_44308560_7d08f477/compiledrepos/44308560/src/RobotFrameworkCore/org.robotframework.ide.core-functions/src/test/java/org/rf/ide/core/environment/PythonVersion_RBL4_7d08f477Test.java:[13,32] minor has private access in org.rf.ide.core.environment.PythonVersion - /D:/A_ThucNghiem/scripts_v2/workspaces/20260724_022225_resume240/052_44308560_7d08f477/compiledrepos/44308560/src/RobotFrameworkCore/org.robotframework.ide.core-functions/src/test/java/org/rf/ide/core/environment/PythonVersion_RBL4_7d08f477Test.java:[14,32] micro has private access in org.rf.ide.core.environment.PythonVersion"
52,44308560,44308560:src/robotframeworkcore/org.robotframework.ide.core-functions/src/main/java/org/rf/ide/core/environment/pythonversion.java,PythonVersion,evosuite,evosuite,generated_test_compile_failed,generator_output,Generated test của arm này sai/không tương thích nên compilation=0 và strict metrics=0.,output\44308560\TestClasses_44308560_evosuite.mavenfailed,"The following compilation errors were encountered during the Maven build: - - /D:/A_ThucNghiem/scripts_v2/workspaces/20260724_022225_resume240/052_44308560_7d08f477/compiledrepos/44308560/src/RobotFrameworkCore/org.robotframework.ide.core-functions/src/test/java/org/rf/ide/core/environment/PythonVersion_RBL4_7d08f477Test.java:[12,32] major has private access in org.rf.ide.core.environment.PythonVersion - /D:/A_ThucNghiem/scripts_v2/workspaces/20260724_022225_resume240/052_44308560_7d08f477/compiledrepos/44308560/src/RobotFrameworkCore/org.robotframework.ide.core-functions/src/test/java/org/rf/ide/core/environment/PythonVersion_RBL4_7d08f477Test.java:[13,32] minor has private access in org.rf.ide.core.environment.PythonVersion - /D:/A_ThucNghiem/scripts_v2/workspaces/20260724_022225_resume240/052_44308560_7d08f477/compiledrepos/44308560/src/RobotFrameworkCore/org.robotframework.ide.core-functions/src/test/java/org/rf/ide/core/environment/PythonVersion_RBL4_7d08f477Test.java:[14,32] micro has private access in org.rf.ide.core.environment.PythonVersion"
53,44308560,44308560:src/robotframeworkcore/org.robotframework.ide.core-functions/src/main/java/org/rf/ide/core/execution/agent/event/suiteendedevent.java,SuiteEndedEvent,gpt,gpt-4o-mini-2024-07-18,generated_test_compile_failed,generator_output,Generated test của arm này sai/không tương thích nên compilation=0 và strict metrics=0.,output\44308560\TestClasses_44308560_gpt-4o-mini-2024-07-18_rbl4-zero-shot.mavenfailed,"The following compilation errors were encountered during the Maven build: - - /D:/A_ThucNghiem/scripts_v2/workspaces/20260724_022225_resume240/053_44308560_7aed3afc/compiledrepos/44308560/src/RobotFrameworkCore/org.robotframework.ide.core-functions/src/test/java/org/rf/ide/core/execution/agent/event/SuiteEndedEvent_RBL4_7aed3afcTest.java:[18,59] cannot find symbol - symbol: method of(java.lang.String,int,java.lang.String,java.lang.String,java.lang.String,java.lang.String) - location: interface java.util.Map - /D:/A_ThucNghiem/scripts_v2/workspaces/20260724_022225_resume240/053_44308560_7aed3afc/compiledrepos/44308560/src/RobotFrameworkCore/org.robotframework.ide.core-functions/src/test/java/org/rf/ide/core/execution/agent/event/SuiteEndedEvent_RBL4_7aed3afcTest.java:[28,28] cannot find symbol - symbol: variable SUCCESS - location: class org.rf.ide.core.execution.agent.Status - /D:/A_ThucNghiem/scripts_v2/workspaces/20260724_022225_resume240/053_44308560_7aed3afc/compiledrepos/44308560/src/RobotFrameworkCore/org.robotframework.ide.core-functions/src/test/java/org/rf/ide/core/execution/agent/event/SuiteEndedEvent_RBL4_7aed3afcTest.java:[35,59] cannot find symbol - symbol: method of(j"
53,44308560,44308560:src/robotframeworkcore/org.robotframework.ide.core-functions/src/main/java/org/rf/ide/core/execution/agent/event/suiteendedevent.java,SuiteEndedEvent,evosuite,evosuite,generated_test_compile_failed,generator_output,Generated test của arm này sai/không tương thích nên compilation=0 và strict metrics=0.,output\44308560\TestClasses_44308560_evosuite.mavenfailed,"The following compilation errors were encountered during the Maven build: - - /D:/A_ThucNghiem/scripts_v2/workspaces/20260724_022225_resume240/053_44308560_7aed3afc/compiledrepos/44308560/src/RobotFrameworkCore/org.robotframework.ide.core-functions/src/test/java/org/rf/ide/core/execution/agent/event/SuiteEndedEvent_RBL4_7aed3afcTest.java:[18,59] cannot find symbol - symbol: method of(java.lang.String,int,java.lang.String,java.lang.String,java.lang.String,java.lang.String) - location: interface java.util.Map - /D:/A_ThucNghiem/scripts_v2/workspaces/20260724_022225_resume240/053_44308560_7aed3afc/compiledrepos/44308560/src/RobotFrameworkCore/org.robotframework.ide.core-functions/src/test/java/org/rf/ide/core/execution/agent/event/SuiteEndedEvent_RBL4_7aed3afcTest.java:[28,28] cannot find symbol - symbol: variable SUCCESS - location: class org.rf.ide.core.execution.agent.Status - /D:/A_ThucNghiem/scripts_v2/workspaces/20260724_022225_resume240/053_44308560_7aed3afc/compiledrepos/44308560/src/RobotFrameworkCore/org.robotframework.ide.core-functions/src/test/java/org/rf/ide/core/execution/agent/event/SuiteEndedEvent_RBL4_7aed3afcTest.java:[35,59] cannot find symbol - symbol: method of(j"
54,44308560,44308560:src/robotframeworkcore/org.robotframework.ide.core-functions/src/main/java/org/rf/ide/core/execution/debug/contexts/executablecallcontext.java,ExecutableCallContext,gpt,gpt-4o-mini-2024-07-18,generated_test_compile_failed,generator_output,Generated test của arm này sai/không tương thích nên compilation=0 và strict metrics=0.,output\44308560\TestClasses_44308560_gpt-4o-mini-2024-07-18_rbl4-zero-shot.mavenfailed,"The following compilation errors were encountered during the Maven build: - - /D:/A_ThucNghiem/scripts_v2/workspaces/20260724_022225_resume240/054_44308560_4fbd413b/compiledrepos/44308560/src/RobotFrameworkCore/org.robotframework.ide.core-functions/src/test/java/org/rf/ide/core/execution/debug/contexts/ExecutableCallContext_RBL4_4fbd413bTest.java:[101,38] no suitable method found for thenReturn(org.rf.ide.core.testdata.model.table.RobotExecutableRow<capture#1 of ?>) - method org.mockito.stubbing.OngoingStubbing.thenReturn(org.rf.ide.core.testdata.model.table.RobotExecutableRow<capture#2 of ?>) is not applicable - (argument mismatch; org.rf.ide.core.testdata.model.table.RobotExecutableRow<capture#1 of ?> cannot be converted to org.rf.ide.core.testdata.model.table.RobotExecutableRow<capture#2 of ?>) - method org.mockito.stubbing.OngoingStubbing.thenReturn(org.rf.ide.core.testdata.model.table.RobotExecutableRow<capture#2 of ?>,org.rf.ide.core.testdata.model.table.RobotExecutableRow<capture#2 of ?>...) is not applicable - (argument mismatch; org.rf.ide.core.testdata.model.table.RobotExecutableRow<capture#1 of ?> cannot be converted to org.rf.ide.core.testdata.model.table.RobotExecutabl"
54,44308560,44308560:src/robotframeworkcore/org.robotframework.ide.core-functions/src/main/java/org/rf/ide/core/execution/debug/contexts/executablecallcontext.java,ExecutableCallContext,evosuite,evosuite,generated_test_compile_failed,generator_output,Generated test của arm này sai/không tương thích nên compilation=0 và strict metrics=0.,output\44308560\TestClasses_44308560_evosuite.mavenfailed,"The following compilation errors were encountered during the Maven build: - - /D:/A_ThucNghiem/scripts_v2/workspaces/20260724_022225_resume240/054_44308560_4fbd413b/compiledrepos/44308560/src/RobotFrameworkCore/org.robotframework.ide.core-functions/src/test/java/org/rf/ide/core/execution/debug/contexts/ExecutableCallContext_RBL4_4fbd413bTest.java:[101,38] no suitable method found for thenReturn(org.rf.ide.core.testdata.model.table.RobotExecutableRow<capture#1 of ?>) - method org.mockito.stubbing.OngoingStubbing.thenReturn(org.rf.ide.core.testdata.model.table.RobotExecutableRow<capture#2 of ?>) is not applicable - (argument mismatch; org.rf.ide.core.testdata.model.table.RobotExecutableRow<capture#1 of ?> cannot be converted to org.rf.ide.core.testdata.model.table.RobotExecutableRow<capture#2 of ?>) - method org.mockito.stubbing.OngoingStubbing.thenReturn(org.rf.ide.core.testdata.model.table.RobotExecutableRow<capture#2 of ?>,org.rf.ide.core.testdata.model.table.RobotExecutableRow<capture#2 of ?>...) is not applicable - (argument mismatch; org.rf.ide.core.testdata.model.table.RobotExecutableRow<capture#1 of ?> cannot be converted to org.rf.ide.core.testdata.model.table.RobotExecutabl"
55,44308560,44308560:src/robotframeworkcore/org.robotframework.ide.core-functions/src/main/java/org/rf/ide/core/execution/agent/event/versionsevent.java,VersionsEvent,gpt,gpt-4o-mini-2024-07-18,generated_test_compile_failed,generator_output,Generated test của arm này sai/không tương thích nên compilation=0 và strict metrics=0.,output\44308560\TestClasses_44308560_gpt-4o-mini-2024-07-18_rbl4-zero-shot.mavenfailed,"The following compilation errors were encountered during the Maven build: - - /D:/A_ThucNghiem/scripts_v2/workspaces/20260724_022225_resume240/055_44308560_b783240e/compiledrepos/44308560/src/RobotFrameworkCore/org.robotframework.ide.core-functions/src/test/java/org/rf/ide/core/execution/agent/event/VersionsEvent_RBL4_b783240eTest.java:[38,37] cannot find symbol - symbol: method of(java.util.Map<java.lang.String,java.lang.Object>) - location: interface java.util.List - /D:/A_ThucNghiem/scripts_v2/workspaces/20260724_022225_resume240/055_44308560_b783240e/compiledrepos/44308560/src/RobotFrameworkCore/org.robotframework.ide.core-functions/src/test/java/org/rf/ide/core/execution/agent/event/VersionsEvent_RBL4_b783240eTest.java:[57,37] cannot find symbol - symbol: method of(java.util.Map<java.lang.String,java.lang.Object>) - location: interface java.util.List - /D:/A_ThucNghiem/scripts_v2/workspaces/20260724_022225_resume240/055_44308560_b783240e/compiledrepos/44308560/src/RobotFrameworkCore/org.robotframework.ide.core-functions/src/test/java/org/rf/ide/core/execution/agent/event/VersionsEvent_RBL4_b783240eTest.java:[73,37] cannot find symbol - symbol: method of(java.util.Map<java.lang"
55,44308560,44308560:src/robotframeworkcore/org.robotframework.ide.core-functions/src/main/java/org/rf/ide/core/execution/agent/event/versionsevent.java,VersionsEvent,evosuite,evosuite,generated_test_compile_failed,generator_output,Generated test của arm này sai/không tương thích nên compilation=0 và strict metrics=0.,output\44308560\TestClasses_44308560_evosuite.mavenfailed,"The following compilation errors were encountered during the Maven build: - - /D:/A_ThucNghiem/scripts_v2/workspaces/20260724_022225_resume240/055_44308560_b783240e/compiledrepos/44308560/src/RobotFrameworkCore/org.robotframework.ide.core-functions/src/test/java/org/rf/ide/core/execution/agent/event/VersionsEvent_RBL4_b783240eTest.java:[38,37] cannot find symbol - symbol: method of(java.util.Map<java.lang.String,java.lang.Object>) - location: interface java.util.List - /D:/A_ThucNghiem/scripts_v2/workspaces/20260724_022225_resume240/055_44308560_b783240e/compiledrepos/44308560/src/RobotFrameworkCore/org.robotframework.ide.core-functions/src/test/java/org/rf/ide/core/execution/agent/event/VersionsEvent_RBL4_b783240eTest.java:[57,37] cannot find symbol - symbol: method of(java.util.Map<java.lang.String,java.lang.Object>) - location: interface java.util.List - /D:/A_ThucNghiem/scripts_v2/workspaces/20260724_022225_resume240/055_44308560_b783240e/compiledrepos/44308560/src/RobotFrameworkCore/org.robotframework.ide.core-functions/src/test/java/org/rf/ide/core/execution/agent/event/VersionsEvent_RBL4_b783240eTest.java:[73,37] cannot find symbol - symbol: method of(java.util.Map<java.lang"
56,45997449,45997449:webrex/src/main/java/com/ebayopensource/webrex/resource/resourcefactory.java,ResourceFactory,gpt,gpt-4o-mini-2024-07-18,generated_test_compile_failed,generator_output,Generated test của arm này sai/không tương thích nên compilation=0 và strict metrics=0.,output\45997449\TestClasses_45997449_gpt-4o-mini-2024-07-18_rbl4-zero-shot.mavenfailed,"The following compilation errors were encountered during the Maven build: - - /D:/A_ThucNghiem/scripts_v2/workspaces/20260724_022225_resume240/056_45997449_d6d7f2bd/compiledrepos/45997449/WebRex/src/test/java/com/ebayopensource/webrex/resource/ResourceFactory_RBL4_d6d7f2bdTest.java:[3,26] package org.mockito does not exist - /D:/A_ThucNghiem/scripts_v2/workspaces/20260724_022225_resume240/056_45997449_d6d7f2bd/compiledrepos/45997449/WebRex/src/test/java/com/ebayopensource/webrex/resource/ResourceFactory_RBL4_d6d7f2bdTest.java:[29,31] cannot find symbol - symbol: method mock(java.lang.Class<com.ebayopensource.webrex.resource.ResourceManager>) - location: class com.ebayopensource.webrex.resource.ResourceFactory_RBL4_d6d7f2bdTest - /D:/A_ThucNghiem/scripts_v2/workspaces/20260724_022225_resume240/056_45997449_d6d7f2bd/compiledrepos/45997449/WebRex/src/test/java/com/ebayopensource/webrex/resource/ResourceFactory_RBL4_d6d7f2bdTest.java:[30,38] cannot find symbol - symbol: method mock(java.lang.Class<com.ebayopensource.webrex.resource.ResourceRuntimeContext>) - location: class com.ebayopensource.webrex.resource.ResourceFactory_RBL4_d6d7f2bdTest - /D:/A_ThucNghiem/scripts_v2/workspaces/202"
58,45997449,45997449:webrex/src/main/java/com/ebayopensource/webrex/util/reflects.java,Reflects,gpt,gpt-4o-mini-2024-07-18,generated_test_compile_failed,generator_output,Generated test của arm này sai/không tương thích nên compilation=0 và strict metrics=0.,output\45997449\TestClasses_45997449_gpt-4o-mini-2024-07-18_rbl4-zero-shot.mavenfailed,"The following compilation errors were encountered during the Maven build: - - /D:/A_ThucNghiem/scripts_v2/workspaces/20260724_022225_resume240/058_45997449_ebe207ae/compiledrepos/45997449/WebRex/src/test/java/com/ebayopensource/webrex/util/Reflects_RBL4_ebe207aeTest.java:[76,20] class com.ebayopensource.webrex.util.Reflects_RBL4_ebe207aeTest is already defined in package com.ebayopensource.webrex.util - /D:/A_ThucNghiem/scripts_v2/workspaces/20260724_022225_resume240/058_45997449_ebe207ae/compiledrepos/45997449/WebRex/src/test/java/com/ebayopensource/webrex/util/Reflects_RBL4_ebe207aeTest.java:[46,9] cannot find symbol - symbol: class MethodReflector - location: class com.ebayopensource.webrex.util.Reflects_RBL4_ebe207aeTest - /D:/A_ThucNghiem/scripts_v2/workspaces/20260724_022225_resume240/058_45997449_ebe207ae/compiledrepos/45997449/WebRex/src/test/java/com/ebayopensource/webrex/util/Reflects_RBL4_ebe207aeTest.java:[71,9] cannot find symbol - symbol: class TestClass - location: class com.ebayopensource.webrex.util.Reflects_RBL4_ebe207aeTest - /D:/A_ThucNghiem/scripts_v2/workspaces/20260724_022225_resume240/058_45997449_ebe207ae/compiledrepos/45997449/WebRex/src/test/java/com/ebay"
59,45997449,45997449:webrex/src/main/java/com/ebayopensource/webrex/resource/resourceargumentsurn.java,ResourceArgumentsUrn,gpt,gpt-4o-mini-2024-07-18,generated_test_compile_failed,generator_output,Generated test của arm này sai/không tương thích nên compilation=0 và strict metrics=0.,output\45997449\TestClasses_45997449_gpt-4o-mini-2024-07-18_rbl4-zero-shot.mavenfailed,"The following compilation errors were encountered during the Maven build: - - /D:/A_ThucNghiem/scripts_v2/workspaces/20260724_022225_resume240/059_45997449_4484f2f5/compiledrepos/45997449/WebRex/src/test/java/com/ebayopensource/webrex/resource/ResourceArgumentsUrn_RBL4_4484f2f5Test.java:[62,9] cannot find symbol - symbol: method assertNotEquals(int,int) - location: class com.ebayopensource.webrex.resource.ResourceArgumentsUrn_RBL4_4484f2f5Test"
62,45997449,45997449:webrex/src/main/java/com/ebayopensource/webrex/resource/cache/resourcecache.java,ResourceCache,gpt,gpt-4o-mini-2024-07-18,generated_test_compile_failed,generator_output,Generated test của arm này sai/không tương thích nên compilation=0 và strict metrics=0.,output\45997449\TestClasses_45997449_gpt-4o-mini-2024-07-18_rbl4-zero-shot.mavenfailed,"The following compilation errors were encountered during the Maven build: - - /D:/A_ThucNghiem/scripts_v2/workspaces/20260724_022225_resume240/062_45997449_57adf17b/compiledrepos/45997449/WebRex/src/test/java/com/ebayopensource/webrex/resource/cache/ResourceCache_RBL4_57adf17bTest.java:[6,19] package org.mockito does not exist - /D:/A_ThucNghiem/scripts_v2/workspaces/20260724_022225_resume240/062_45997449_57adf17b/compiledrepos/45997449/WebRex/src/test/java/com/ebayopensource/webrex/resource/cache/ResourceCache_RBL4_57adf17bTest.java:[26,19] cannot find symbol - symbol: variable Mockito - location: class com.ebayopensource.webrex.resource.cache.ResourceCache_RBL4_57adf17bTest - /D:/A_ThucNghiem/scripts_v2/workspaces/20260724_022225_resume240/062_45997449_57adf17b/compiledrepos/45997449/WebRex/src/test/java/com/ebayopensource/webrex/resource/cache/ResourceCache_RBL4_57adf17bTest.java:[27,22] cannot find symbol - symbol: variable Mockito - location: class com.ebayopensource.webrex.resource.cache.ResourceCache_RBL4_57adf17bTest - /D:/A_ThucNghiem/scripts_v2/workspaces/20260724_022225_resume240/062_45997449_57adf17b/compiledrepos/45997449/WebRex/src/test/java/com/ebayopensource/webrex/"
